,Year,State,Gender,Deaths,Population,Crude Rate
2192,2020.0,North Dakota,Male,109.0,391815.0,27.8
2193,2020.0,Ohio,Female,306.0,5960556.0,5.1
2194,2020.0,Ohio,Male,1335.0,5732661.0,23.3
2195,2020.0,Oklahoma,Female,181.0,2009602.0,9
2196,2020.0,Oklahoma,Male,688.0,1971181.0,34.9
2197,2020.0,Oregon,Female,163.0,2139046.0,7.6
2198,2020.0,Oregon,Male,669.0,2102461.0,31.8
2199,2020.0,Pennsylvania,Female,330.0,6516212.0,5.1
2200,2020.0,Pennsylvania,Male,1364.0,6267042.0,21.8
2201,2020.0,Rhode Island,Female,17.0,542433.0,Unreliable
2202,2020.0,Rhode Island,Male,77.0,514692.0,15
2203,2020.0,South Carolina,Female,161.0,2694628.0,6
2204,2020.0,South Carolina,Male,707.0,2523412.0,28
2205,2020.0,South Dakota,Female,37.0,442058.0,8.4
2206,2020.0,South Dakota,Male,149.0,450659.0,33.1
2207,2020.0,Tennessee,Female,246.0,3528814.0,7
2208,2020.0,Tennessee,Male,974.0,3358020.0,29
2209,2020.0,Texas,Female,784.0,14779708.0,5.3
2210,2020.0,Texas,Male,3136.0,14581051.0,21.5
2211,2020.0,Utah,Female,136.0,1612139.0,8.4
2212,2020.0,Utah,Male,514.0,1637740.0,31.4
2213,2020.0,Vermont,Female,22.0,315355.0,7
2214,2020.0,Vermont,Male,95.0,307992.0,30.8
2215,2020.0,Virginia,Female,263.0,4363032.0,6
2216,2020.0,Virginia,Male,938.0,4227531.0,22.2
2217,2020.0,Washington,Female,277.0,3840014.0,7.2
2218,2020.0,Washington,Male,935.0,3853598.0,24.3
2219,2020.0,West Virginia,Female,63.0,900511.0,7
2220,2020.0,West Virginia,Male,291.0,884276.0,32.9
2221,2020.0,Wisconsin,Female,158.0,2928939.0,5.4
2222,2020.0,Wisconsin,Male,708.0,2903716.0,24.4
2223,2020.0,Wyoming,Female,29.0,285437.0,10.2
2224,2020.0,Wyoming,Male,153.0,296891.0,51.5
